Name,OID,Status,SDID,SD Name
2 sec,O-000316,Active,SD-000297,Parents leave (outside)
3 sec,O-000424,Active,SD-000297,Parents leave (outside)
5 sec,O-000549,Active,SD-000297,Parents leave (outside)
10 sec,O-000231,Active,SD-000297,Parents leave (outside)
20 sec,O-000373,Active,SD-000297,Parents leave (outside)
30 sec,O-000472,Active,SD-000297,Parents leave (outside)
Locations,O-004170,Active,SD-000093,EXPOSURE
Eat at dining table,O-002313,Active,SD-000271,Meal
Lid on,O-004124,Active,SD-000356,Rec. play instr.
Food,O-002775,Active,SD-000157,Expressive - Intra-verbal
Drink,O-002203,Active,SD-000157,Expressive - Intra-verbal
Animal,O-000724,Active,SD-000157,Expressive - Intra-verbal
Clothing,O-001733,Active,SD-000157,Expressive - Intra-verbal
Transport,O-006606,Active,SD-000157,Expressive - Intra-verbal
Furniture,O-002891,Active,SD-000157,Expressive - Intra-verbal
Toy,O-006551,Active,SD-000157,Expressive - Intra-verbal
Musical Instrument,O-004383,Active,SD-000157,Expressive - Intra-verbal
3 step chain - follow the leader,O-000447,Active,SD-000308,Planned model w item
Dancing,O-001992,Active,SD-000023,Activity
Generalised (embedded point) - re-intro'd,O-003118,Active,SD-000449,Statement
Wearing undies,O-007186,Active,SD-000465,Toileting
Planned,O-005033,Active,SD-000250,Losing
Unplanned,O-006760,Active,SD-000250,Losing
Generalised,O-003108,Active,SD-000250,Losing
Turn taking,O-006672,Active,SD-000076,Engage in activity
Sharing,O-005599,Active,SD-000076,Engage in activity
10 in the bed,O-000225,Active,SD-000110,Exposure
Various,O-006976,Active,SD-000120,Expressive
W/O similar names,O-007097,Active,SD-000377,Receptive
With similar names,O-007270,Active,SD-000377,Receptive
Truck,O-006648,Active,SD-000135,Expressive
Say vs. do (reciprocal),O-005518,Active,SD-000407,Reciprocal
fish,O-002729,Active,SD-000497,Visual - 2D
Dentist,O-002018,Active,SD-000216,Imaginary Play
reintro: jumper on,O-005361,Active,SD-000066,Daily living task
Backpack,O-000898,Active,SD-000286,Non-Identical
1/2m,O-000222,Active,SD-000281,Move back
Stickers,O-006010,Active,SD-000273,missing component w/ visual
Various three words,O-007010,Active,SD-000518,Words - VI
bike,O-001122,Active,SD-000497,Visual - 2D
bubbles,O-001362,Active,SD-000497,Visual - 2D
t shirt,O-006133,Active,SD-000497,Visual - 2D
bubbles,O-001363,Active,SD-000497,Visual - 2D
Various,O-006977,Active,SD-000150,Expressive
Various,O-006978,Active,SD-000512,Why not
Books,O-001269,Active,SD-000282,Next
Video,O-007045,Active,SD-000282,Next
Various,O-006979,Active,SD-000282,Next
Generalised up to 10,O-003137,Active,SD-000192,Give me (number) (item)
F1 (desired item) at table,O-002505,Active,SD-000502,Visual exchange
Shoes in basket,O-005632,Active,SD-000234,Instruction w contextual cue
Lunchbox in bag,O-004202,Active,SD-000234,Instruction w contextual cue
Various 6 step activities,O-006992,Active,SD-000069,Do (activity)
Various 7 step activities,O-006993,Active,SD-000069,Do (activity)
Various 8 step activities,O-006994,Active,SD-000069,Do (activity)
Do (action),O-002094,Active,SD-000017,Actions
Answer (Question),O-000729,Active,SD-000350,Questions
Various single step,O-007002,Active,SD-000234,Instruction w contextual cue
Help me,O-003416,Active,SD-000040,Challenging situation
Read this one,O-005293,Active,SD-000054,Communication opportunity
I want (activity/item),O-003670,Active,SD-000054,Communication opportunity
Pasting,O-004886,Active,SD-000023,Activity
Close lunch box,O-001723,Active,SD-000066,Daily living task
Various,O-006980,Active,SD-000121,Expressive
Playdoh - various,O-005064,Active,SD-000021,Activity
Library,O-004116,Active,SD-000381,Receptive
Knock,O-004008,Active,SD-000352,Rec. Instr.
Touch door,O-006504,Active,SD-000352,Rec. Instr.
touch window,O-006538,Active,SD-000352,Rec. Instr.
Ring stacker 7,O-005398,Active,SD-000069,Do (activity)
Ring stacker 7 rings,O-005399,Active,SD-000069,Do (activity)
I want help,O-003675,Active,SD-000054,Communication opportunity
Various,O-006981,Active,SD-000316,PLQ Mand
Old MacDonald,O-004616,Active,SD-000314,PLQ Intraverbal
Twinkle twinkle,O-006687,Active,SD-000314,PLQ Intraverbal
Hot potato,O-003564,Active,SD-000314,PLQ Intraverbal
Wheels on the bus,O-007220,Active,SD-000314,PLQ Intraverbal
5 little ducks,O-000539,Active,SD-000314,PLQ Intraverbal
Open shut them,O-004670,Active,SD-000314,PLQ Intraverbal
Come,O-001785,Active,SD-000315,PLQ Mand
Tickle,O-006416,Active,SD-000315,PLQ Mand
Squeeze,O-005973,Active,SD-000315,PLQ Mand
1 second - reintro,O-000190,Active,SD-000473,Tolerance
3 second - reintro,O-000425,Active,SD-000473,Tolerance
5 second - reintro,O-000550,Active,SD-000473,Tolerance
10 second - reintro,O-000232,Active,SD-000473,Tolerance
20 seconds - reintro,O-000386,Active,SD-000473,Tolerance
30 seconds - reintro,O-000485,Active,SD-000473,Tolerance
45 seconds - reintro,O-000526,Active,SD-000473,Tolerance
1 min - reintro,O-000166,Active,SD-000473,Tolerance
Head and shoulders,O-003385,Active,SD-000314,PLQ Intraverbal
1sec,O-000291,Active,SD-000225,In Sight
2sec,O-000406,Active,SD-000225,In Sight
3sec,O-000501,Active,SD-000225,In Sight
5sec,O-000579,Active,SD-000225,In Sight
10sec,O-000249,Active,SD-000225,In Sight
15sec,O-000272,Active,SD-000225,In Sight
20sec,O-000389,Active,SD-000225,In Sight
30sec,O-000488,Active,SD-000225,In Sight
45sec,O-000528,Active,SD-000225,In Sight
1min,O-000287,Active,SD-000225,In Sight
1sec,O-000292,Active,SD-000293,Out of sight
Chip,O-001635,Active,SD-000211,Identical
Spoon,O-005955,Active,SD-000211,Identical
Up to 15,O-006767,Active,SD-000192,Give me (number) (item)
Up to 20,O-006769,Active,SD-000192,Give me (number) (item)
Get shoes,O-003151,Active,SD-000234,Instruction w contextual cue
2sec Hand/Arm,O-000407,Active,SD-000467,Tolerance
3sec Hand/Arm,O-000502,Active,SD-000467,Tolerance
5sec Hand/Arm,O-000580,Active,SD-000467,Tolerance
10sec Hand/Arm,O-000250,Active,SD-000467,Tolerance
15sec  Hand/Arm,O-000273,Active,SD-000467,Tolerance
20sec Hand/Arm,O-000390,Active,SD-000467,Tolerance
30sec Hand/Arm,O-000489,Active,SD-000467,Tolerance
45sec Hand/Arm,O-000529,Active,SD-000467,Tolerance
1min Hand/Arm,O-000289,Active,SD-000467,Tolerance
Scoop rice,O-005545,Active,SD-000021,Activity
Home Locations,O-003511,Active,SD-000093,EXPOSURE
re-intro - put in,O-005287,Active,SD-000357,Rec. play instr.
Draw (object),O-002164,Active,SD-000057,Communication opportunity
Straw,O-006039,Active,SD-000468,Tolerance
Scavenger hunt,O-005526,Active,SD-000440,Social game
Generalised,O-003109,Active,SD-000216,Imaginary Play
Surprised,O-006079,Active,SD-000092,Exposure
Happy,O-003343,Active,SD-000092,Exposure
Sad,O-005478,Active,SD-000092,Exposure
Angry,O-000709,Active,SD-000092,Exposure
Farmer,O-002634,Active,SD-000094,Exposure
Police officer,O-005115,Active,SD-000094,Exposure
Vet,O-007041,Active,SD-000094,Exposure
Astronaut,O-000809,Active,SD-000094,Exposure
Pilot,O-005000,Active,SD-000094,Exposure
Builder,O-001378,Active,SD-000094,Exposure
Bus driver,O-001412,Active,SD-000094,Exposure
Chef,O-001607,Active,SD-000094,Exposure
Dentist,O-002019,Active,SD-000094,Exposure
Doctor,O-002105,Active,SD-000094,Exposure
Electrician,O-002368,Active,SD-000094,Exposure
Fire fighter,O-002695,Active,SD-000094,Exposure
Gardener,O-002918,Active,SD-000094,Exposure
Hair dresser,O-003303,Active,SD-000094,Exposure
Mechanic,O-004260,Active,SD-000094,Exposure
Nurse,O-004549,Active,SD-000094,Exposure
Painter,O-004783,Active,SD-000094,Exposure
Soldier,O-005906,Active,SD-000094,Exposure
Teacher,O-006294,Active,SD-000094,Exposure
Train driver,O-006581,Active,SD-000094,Exposure
5 snips,O-000566,Active,SD-000062,Cutting
L shape,O-004035,Active,SD-000062,Cutting
Museum,O-004369,Active,SD-000381,Receptive
Collingwood Farm,O-001757,Active,SD-000381,Receptive
Museum,O-004370,Active,SD-000139,Expressive
Collingwood Farm,O-001758,Active,SD-000139,Expressive
Various,O-006982,Active,SD-000314,PLQ Intraverbal
Magnet,O-004224,Active,SD-000273,missing component w/ visual
Pull apart number blocks,O-005182,Active,SD-000021,Activity
Dominoes,O-002141,Active,SD-000183,Game
reintro: (item) is (colour),O-005350,Active,SD-000449,Statement
reintro: I have (item),O-005360,Active,SD-000449,Statement
reintro: I (see) item,O-005359,Active,SD-000449,Statement
reintro: (item) is for (function),O-005351,Active,SD-000449,Statement
Hairdresser play,O-003316,Active,SD-000023,Activity
2m,O-000400,Active,SD-000507,Walk properly
3m,O-000498,Active,SD-000507,Walk properly
5m,O-000574,Active,SD-000507,Walk properly
Various,O-006983,Active,SD-000071,Draw
make 10,O-004226,Active,SD-000384,Receptive
Speech and OT,O-005928,Active,SD-000152,Expressive
Various 2 step instructions,O-006988,Active,SD-000234,Instruction w contextual cue
Eat at table - 1 piece,O-002315,Active,SD-000439,Snack
Eat at table - 2 pieces,O-002316,Active,SD-000439,Snack
Eat at table - 3 pieces,O-002317,Active,SD-000439,Snack
Eat at table - 4 pieces,O-002318,Active,SD-000439,Snack
Eat at table - 5 pieces,O-002319,Active,SD-000439,Snack
1/2 full Tub,O-000221,Active,SD-000274,Missing item
Full tub,O-002877,Active,SD-000274,Missing item
In room,O-003738,Active,SD-000274,Missing item
Out of room,O-004725,Active,SD-000274,Missing item
Threading 1 piece,O-006380,Active,SD-000021,Activity
Threading 2 pieces,O-006382,Active,SD-000021,Activity
Threading 3 pieces,O-006384,Active,SD-000021,Activity
Sandpit,O-005506,Active,SD-000023,Activity
Up to 30sec Face,O-006770,Active,SD-000467,Tolerance
Up to 1min Face,O-006768,Active,SD-000467,Tolerance
1min Face,O-000288,Active,SD-000467,Tolerance
1.5min Face,O-000220,Active,SD-000467,Tolerance
2min Face,O-000403,Active,SD-000467,Tolerance
Post Office,O-005133,Active,SD-000216,Imaginary Play
Shapes,O-005598,Active,SD-000286,Non-Identical
Generalised,O-003110,Active,SD-000460,Tell me how to
Various,O-006984,Active,SD-000161,Expressive 3rd person
Reintro: Bang block,O-005355,Active,SD-000308,Planned model w item
Play with,O-005056,Active,SD-000339,Q/A
Colour,O-001766,Active,SD-000339,Q/A
Kinder,O-003981,Active,SD-000339,Q/A
Book,O-001257,Active,SD-000339,Q/A
Shape,O-005583,Active,SD-000339,Q/A
Birthday,O-001142,Active,SD-000339,Q/A
Animal,O-000725,Active,SD-000339,Q/A
Point to object,O-005103,Active,SD-000002,1 step
Knee,O-003998,Active,SD-000124,Expressive
Nose,O-004521,Active,SD-000124,Expressive
Shoulder,O-005670,Active,SD-000124,Expressive
Preferred 3 sec,O-005162,Active,SD-000305,Place in finished box
F1 (desired item) from play/at table,O-002508,Active,SD-000055,Communication opportunity
Various,O-006985,Active,SD-000237,Intraverbal
Kitchen table,O-003991,Active,SD-000239,Item
Toy cupboard,O-006552,Active,SD-000239,Item
Barbie dreamhouse,O-000977,Active,SD-000239,Item
Pink couch,O-005010,Active,SD-000239,Item
Slide,O-005823,Active,SD-000239,Item
Train table,O-006588,Active,SD-000239,Item
Oven,O-004736,Active,SD-000239,Item
Piano,O-004952,Active,SD-000239,Item
Painting,O-004790,Active,SD-000023,Activity
Chase me,O-001597,Active,SD-000054,Communication opportunity
Generalised,O-003111,Active,SD-000095,Exposure
Quiet time,O-005257,Active,SD-000276,Model
2 tasks - both highly preferred,O-000347,Active,SD-000070,Do schedule
2 tasks - moderately then highly preferred,O-000349,Active,SD-000070,Do schedule
2 tasks - less then highly preferred,O-000348,Active,SD-000070,Do schedule
Cut curved line,O-001928,Active,SD-000062,Cutting
Fishing Game,O-002731,Active,SD-000183,Game
Name on item,O-004420,Active,SD-000377,Receptive
On top,O-004640,Active,SD-000096,Exposure
Next to,O-004460,Active,SD-000096,Exposure
In front,O-003735,Active,SD-000096,Exposure
Behind,O-001088,Active,SD-000096,Exposure
In,O-003726,Active,SD-000096,Exposure
Under,O-006748,Active,SD-000096,Exposure
o'clock - various,O-004571,Active,SD-000068,Digital
o'clock - various,O-004572,Active,SD-000028,Analogue
I hear (item),O-003655,Active,SD-000449,Statement
half past - various,O-003318,Active,SD-000028,Analogue
Various,,Active,,Expressive
Dog,,Active,,Expressive
Pig,,Active,,Expressive
Sun,,Active,,Expressive
Cat,,Active,,Expressive
Hen,,Active,,Expressive
Except For,,Active,SD-000233,Instruction w condition
Sunscreen - Legs and Arms,,Active,SD-000066,Daily living task
Sunscreen - Face,,Active,SD-000066,Daily living task
Turning Clothes from Inside Out,,Active,SD-000066,Daily living task
Generalised,,Active,,Weekly Schedule
Bottle away,,Active,SD-000234,Instruction w contextual cue
teddy,,Active,SD-000497,Visual - 2D
plane,,Active,SD-000497,Visual - 2D
truck,,Active,SD-000497,Visual - 2D
frog,,Active,SD-000497,Visual - 2D
horse,,Active,SD-000497,Visual - 2D
eyes,,Active,SD-000497,Visual - 2D
bed,,Active,SD-000497,Visual - 2D
various,,Active,SD-000497,Visual - 2D
Generalised,,Active,SD-000272,missing component
Short,,Active,,Receptive
Excited,,Active,SD-000092,Exposure
Tired,,Active,SD-000092,Exposure
Dry,,Active,SD-000107,Exposure
Out,,Active,SD-000107,Exposure
Big,,Active,SD-000107,Exposure
Small,,Active,SD-000107,Exposure
Long,,Active,SD-000107,Exposure
Short,,Active,SD-000107,Exposure
High,,Active,SD-000107,Exposure
Low,,Active,SD-000107,Exposure
Heavy,,Active,SD-000107,Exposure
Light,,Active,SD-000107,Exposure
Tall,,Active,SD-000107,Exposure
Wet,,Active,SD-000107,Exposure
Hot,,Active,SD-000107,Exposure
Cold,,Active,SD-000107,Exposure
Long,,Active,,Receptive
Loud,,Active,SD-000107,Exposure
Quiet,,Active,SD-000107,Exposure
In,,Active,SD-000107,Exposure
Big,,Active,,Receptive
Small,,Active,,Receptive
High,,Active,,Receptive
Low,,Active,,Receptive
Tall,,Active,,Receptive
Heavy,,Active,,Receptive
Light,,Active,,Receptive
Wet,,Active,,Receptive
Cold,,Active,,Receptive
In,,Active,,Receptive
Quiet,,Active,,Receptive
Loud,,Active,,Receptive
Cutting,,Active,SD-000378,Receptive
half past - various,,Active,SD-000068,Digital
House (Triangle),,Active,SD-000220,Imitation
Lottino,,Active,SD-000183,Game
Pop up Pirate,,Active,SD-000183,Game
House (Square),,Active,SD-000220,Imitation
See,,Active,SD-000173,Expressive senses
Can I have it?,,Active,SD-000054,Communication opportunity
1 out of 4 choices,,Active,,Therapist choice
1 out of 3 choices,,Active,,Therapist choice
1 out of 2 choices,,Active,,Therapist choice
quarter past - various,,Active,SD-000028,Analogue
quarter to - various,,Active,SD-000028,Analogue
(hour) thirty - various,,Active,SD-000028,Analogue
quarter past - various,,Active,SD-000068,Digital
quarter to - various,,Active,SD-000068,Digital
(hour) thirty - various,,Active,SD-000068,Digital
open book,,Active,SD-000308,Planned model w item
Bed,,Active,SD-000262,Matching
1 min,,Active,SD-000297,Parents leave (outside)
2 min,,Active,SD-000297,Parents leave (outside)
Ant,,Active,SD-000262,Matching
Fan,,Active,SD-000262,Matching
Fly,,Active,SD-000262,Matching
Car,,Active,SD-000262,Matching
pen,,Active,SD-000262,Matching
tongue in and out,,Active,SD-000222,Imitation
2 step eee ooo,,Active,SD-000222,Imitation
2 step ooo ahh,,Active,SD-000222,Imitation
2 step eee ahh,,Active,SD-000222,Imitation
food,,Active,SD-000100,Exposure
drink,,Active,SD-000100,Exposure
clothing,,Active,SD-000100,Exposure
various,,Active,SD-000225,In Sight
various,,Active,SD-000293,Out of sight
various,,Active,SD-000139,Expressive
Various,,Active,SD-000165,Expressive Function
Spoon,,Active,SD-000272,missing component
reintro - high pref vs low pref,,Active,SD-000329,Proloquo
Therapy assistant 1,,Active,SD-000263,Matching
Therapy assistant 2,,Active,SD-000263,Matching
Therapy assistant 3,,Active,SD-000263,Matching
Therapy assistant 4,,Active,SD-000263,Matching
Clinical Consultant,,Active,SD-000263,Matching
push item into playdough,,Active,SD-000021,Activity
Sheep,,Active,,Expressive
Mouse,,Active,,Expressive
Transport puzzle - 5 pieces,,Active,SD-000069,Do (activity)
Transport puzzle - 6 pieces,,Active,SD-000069,Do (activity)
Transport puzzle - 7 pieces,,Active,SD-000069,Do (activity)
Transport puzzle - 8 pieces,,Active,SD-000069,Do (activity)
Space puzzle - 1 piece,,Active,SD-000069,Do (activity)
Space puzzle - 2 pieces,,Active,SD-000069,Do (activity)
Space puzzle - 3 pieces,,Active,SD-000069,Do (activity)
Space puzzle - 4 pieces,,Active,SD-000069,Do (activity)
Space puzzle - 5 pieces,,Active,SD-000069,Do (activity)
Clip buckle,,Active,SD-000021,Activity
Pull off button,,Active,SD-000021,Activity
Push on button,,Active,SD-000021,Activity
Open container,,Active,SD-000021,Activity
Punching pillow,,Active,SD-000276,Model
More please,,Active,SD-000275,Model
Chair in sight,,Active,SD-000228,Instruction
I want (item),,Active,SD-000275,Model
Drinks (re-intro),,Active,SD-000033,Brainstorming
Silly,,Active,SD-000074,Emotions Brainstorming
Various,,Active,SD-000191,Getting dressed
Annoyed,,Active,SD-000074,Emotions Brainstorming
1 task (close ended) - at table,,Active,SD-000070,Do schedule
2 tasks (close ended) - at table,,Active,SD-000070,Do schedule
Arts and Crafts Various,,Active,SD-000253,Mat time
Directed Play Activity,,Active,SD-000253,Mat time
Snack Time,,Active,SD-000253,Mat time
Frustrated,,Active,,Exposure
Who Did This Poo,,Active,SD-000183,Game
Sad,,Active,,Exposure
Angry,,Active,,Exposure
Silly,,Active,,Exposure
Excited,,Active,,Exposure
Happy,,Active,,Exposure
Annoyed,,Active,,Exposure
Various,,Active,,CHILD GIVES CLUES
Various,,Active,,TA GIVES CLUES
